side,price,quantity
sell,0.0007,1855.101565
sell,0.0001212,2000.0
sell,0.00014178,2000.0
sell,0.00014991,2000.0
sell,0.00075249,2000.0
sell,9.307e-05,2000.0
sell,0.0001145,2000.689796
sell,0.000151,2072.77099
sell,0.0001122,2077.720817
sell,0.000133,2100.0
sell,0.000139,2129.979381
sell,9.4e-05,2164.70376
sell,0.0004,2172.650517
sell,9.5e-05,2248.221223
sell,0.000109,2322.0
sell,0.001,2386.965535
sell,0.00024,2416.810377
sell,0.00012243,2456.603363
sell,0.000125,2495.407933
sell,0.00021998,2500.0
sell,0.000115,2512.521649
sell,0.00019999,2551.147152
sell,0.0006,2611.0
sell,0.00014199,2703.085487
sell,0.00014,2807.260724
sell,0.00021447,2889.079971
sell,9.559e-05,2935.685453
sell,0.0001,3000.0
sell,0.000112,3065.895366
sell,0.0001144,3104.314364
sell,0.0001207,3117.505975
sell,0.00021,3259.007739
sell,9.98e-05,3262.0
sell,0.00011946,3278.514471
sell,0.0001154,3516.290487
sell,0.000135,3852.082513
sell,0.0001146,3981.568605
sell,9.76e-05,4000.0
sell,0.00023,4153.363623
sell,0.000153,4154.306256
sell,9.416e-05,4242.986569
sell,9.41e-05,4320.273914
sell,0.000219,4395.732103
sell,0.0001498,4406.377634
sell,0.000229,4483.999995
sell,0.00011,4497.601592
sell,0.00025,4559.184056
sell,0.0002,4943.321433
sell,0.0001119,4972.646982
sell,0.00064398,5000.0
sell,9.395e-05,5000.0
sell,0.0001159,5433.618488
sell,0.0001118,5605.304403
sell,0.00017,6051.941451
sell,0.00018304,6453.653928
sell,0.000121,6751.788331
sell,0.0001508,7050.0
sell,0.0001215,7295.0
sell,0.0001124,7578.157984
sell,0.000132,8640.204082
sell,0.00022683,8837.082399
sell,0.0001111,9481.423097
sell,0.0002131,10000.0
sell,0.00015,11667.779793
sell,0.00022,11813.797192
sell,0.00018,11871.145219
sell,0.0005,13621.800239
sell,9.889e-05,15168.368894
sell,0.0001499,17579.569366
sell,0.00013,18945.83943
sell,0.00012,19912.958212
sell,9.606e-05,23192.6
sell,0.00017888,40000.0
sell,9.469e-05,115942.0
